"THIS ____ HAS BEEN PASSED DOWN THE ARMSTRONG FAMILY LINE FOR GENERATIONS!!!","0","1"
"My favorite episode of ____ is the one with ____.","0","2"
"Make a yaoi shipping.","0","2"
"This doujinshi I just bought has ____ and ____ getting it on, hardcore.","0","2"
"On the next episode of Dragon Ball Z, ____ is forced to do the fusion dance with ____.","0","2"
"You are already ____.","0","1"
"Who the hell do you think I am?!","0","1"
"On the next episode of Dragon Ball Z, Goku has a fierce battle with ____.","0","1"
"____. YOU SHOULD BE WATCHING.","0","1"
"Most cats are ____.","0","1"
"Fresh from Japan: The new smash hit single by ____ titled ____.","0","2"
"____ vs. ____. BEST. FIGHT. EVER.","0","2"
"So wait, ____ was actually ____? Wow, I didn't see that one coming!","0","2"
"Real men watch ____.","0","1"
"When it comes to hentai, nothing gets me hotter than ____.","0","1"
"Whenever I'm splashed with cold water, I turn into ____.","0","1"
"No matter how you look at it, ultimately ____ is responsible for ____.","0","2"
"S-Shut up!! I-It's not like I'm ____ or anything.","0","1"
"The English dub of ____ sucks worse than ____.","0","2"
"What is mo&eacute;?","0","1"
"Hayao Miyazaki's latest family film is about a young boy befriending ____.","0","1"
"Congratulations, ____.","0","1"
"By far the best panel at any anime convention is the one for ____.","0","1"
"One thing you almost never see in anime is ____.","0","1"
"The rarest Pok&eacute;mon in my collection is ____.","0","1"
"What do I hate most about anime?","0","1"
"Mamoru Oshii's latest film is a slow-paced, two hour-long cerebral piece about the horrors of ____.","0","1"
"What do I love most about anime?","0","1"
"This morning, hundreds of Japanese otaku lined up outside their favorite store to buy the limited collector's edition of ____.","0","1"
"Every now and then, I like to participate in the time-honored Japanese tradition of ____.","0","1"
"There are guilty pleasures. And then there's ____.","0","1"
"Watch it! Or I'll take your ____.","0","1"
"New from Studio GAINAX: ____ the Animation.","0","1"
"Using my power of Geass, I command you to do... THIS!","0","1"
"Chicks. Dig. ____. <i>Nice.</i>","0","1"
"When it comes to Japanese cuisine, there's simply nothing better than ____.","0","1"
"The next big Tokusatsu show: ""Super Sentai ____ Ranger!""","0","1"
"In the name of the moon, I will punish ____!","0","1"
"Just announced: The brand new anime adaptation of ____, starring ____ as the voice of ____.","2","3"
"Don't worry, he's okay! He survived thanks to ____.","0","1"
"____. Goddammit, Japan.","0","1"
"In the latest chapter of Golgo 13, he kills his target with ____.","0","1"
"Welcome home, Master! Is there anything your servant girl can bring you today?","0","1"
"In the latest episode of Case Closed, Conan deduces that it was ____ who killed ____ because of ____.","2","3"
"I have never in my life laughed harder than the first time I watched ____.","0","1"
"Take this! My love, my anger, and all of my ____!","0","1"
"Karaoke night! I'm totally gonna sing my favorite song, ____.","0","1"
"Digimon! Digivolve to: ____-mon!","0","1"
"Now! Face my ultimate attack!","0","1"
"Behold the name of my Zanpakuto, ____!","0","1"
"From the twisted mind of Nabeshin: An anime about ____, ____, and ____.","2","3"
"____. Only on Toonami","0","1"
"I am in despair! ____ has left me in despair!","0","1"
"The new manga from ____ is about a highschool girl discovering ____.","0","2"
"To save the world, you must collect all 7 ____.","0","1"
"Sasuke has ____ implants.","0","1"
"In truth, the EVA units are actually powered by the souls of ____.","0","1"
"Dreaming! Don't give it up ____! Dreaming! Don't give it up ____! Dreaming! Don't give it up ____!","2","3"
"Lupin the III's latest caper involves him trying to steal ____.","0","1"
"A piece of ____ is missing.","0","1"
"What do Brad and Floyd like to do after a long day?","0","1"
"At least he didn't fuck ____.","0","1"
"Hello, and welcome to Atop ____, where ____ burns.","0","2"
"No matter how I look at it, it's your fault I'm not ____!","0","1"
"Hello, I'm the Nostalgia Critic. I remember ____ so you don't have to!","0","1"
"Taking pride in one's collection of ____.","0","1"
"If you are able to deflect ____ with ____, we refer to it as ""Frying ____"".","2","3"
"They are the prey, and we are the ____.","0","1"
"Did you hear about the guy that smuggled ____ into the hotel?","0","1"
"The new Gurren Lagann blurays from Aniplex will literally cost you ____.","0","1"
"The most overused anime cliche is ____.","0","1"
"The inspiration behind the latest hit show is ____.","0","1"
"While writing Dragon Ball, Akira Toriyama would occasionally take a break from working to enjoy ____.","0","1"
"The show was great, until ____ showed up.","0","1"
"Nothing ruins a good anime faster than ____.","0","1"
"People die when they are ____.","0","1"
"I want to be the very best, like no one ever was! ____ is my real test, ____ is my cause!","0","2"
"Okay, I'll admit it. I would totally go gay for ____.","0","1"
"Who are you callin' ____ so short he can't see over his own ____?!?!","0","2"
"If you ask me, there need to be more shows about ____.","0","1"
"____. That is the kind of man I was.","0","1"
"I'm sorry! I'm sorry! I didn't mean to accidentally walk in on you while you were ____!","0","1"
"After a long, arduous battle, ____ finally met their end by ____.","0","2"
"This is our final battle. Mark my words, I will defeat you, ____!","0","1"
"You used ____. It's super effective!","0","1"
"The best English dub I've ever heard is the one for ____.","0","1"
"I know of opinions and all that, but I just don't understand how anyone could actually enjoy ____.","0","1"
"____. HE DEDD.","0","1"
"She'll thaw out if you try ____.","0","1"
"You see, I'm simply ____.","0","1"
"Yoko Kanno's latest musical score features a song sung entirely by ____.","0","1"
"Truly and without question, ____ is the manliest of all men.","0","1"
"WANTED: $50,000,000,000 reward for the apprehension of____.","0","1"
"This year, I totally lucked out and found ____ in the dealer's room.","0","1"
"How did I avoid your attack? Simple. By ____.","0","1"
"If I was a magical girl, my cute mascot sidekick would be ____.","0","1"
"From the creators of Tiger &amp; Bunny: ____ &amp; ____!!","0","2"
"In the future of 199X, the barrier between our world and the demon world is broken, and thousands of monsters invade our realm to feed upon ____.","0","1"
"Animation studio ____ is perhaps best known for ____.","0","2"
"____. So kawaii!! &lt;3 &lt;3","0","1"
"The most annoying kind of anime fans are ____.","0","1"
"Cooking is so fun! Cooking is so fun! Now it's time to take a break and see what we have done! ____. YAY! IT'S READY!!","0","1"
"My favorite hentai is the one where ____ is held down and violated by ____.","0","2"
"The government of Japan recently passed a law that effectively forbids all forms of ____.","0","1"
"This year, I'm totally gonna cosplay as ____.","0","1"
"Coming to Neon Alley: ____, completely UNCUT &amp; UNCENSORED.","0","1"
"No matter how many times I see it, ____ always brings a tear to my eye.","0","1"
"Of my entire collection, my most prized possession is ____.","0","1"
"Who placed first in the most recent Shonen Jump popularity poll?","0","1"
"Someday when I have kids, I want to share with them the joys of ____.","0","1"
"So, what have you learned from all of this?","0","1"
"In this episode of Master Keaton, Keaton builds ____ out of ____ and ____.","2","3"
"The World Line was changed when I sent a D-mail to myself about ____.","0","1"
"My ____ is the ____ that will pierce the heavens!!  <i>*same white card used for both blanks*</i>","0","1"
"After years of searching, the crew of the Thousand Sunny finally found out that the One Piece is actually ____.","0","1"
"When I found all 7 Dragon Balls, Shenron granted me my wish for ____.","0","1"
"The best part of my ____ costume is ____.","0","2"
"Cards Against Anime: It's more fun than ____!","0","1"
"On the mean streets of Tokyo, everyone knows that ____ is the leader of the ________ Gang.","0","2"
"He might just save the universe, if he only had some ____!","0","1"
"Make a harem.","3","5"
"Make a dub cast. ____ as ____, ____ as ____, &amp; ____ as ____.","4","6"
"So just who is this Henry Goto fellow, anyway?","0","1"
"When Henry Goto is alone and thinks that no one's looking, he secretly enjoys ____.","0","1"
"Dr. Black Jack, please hurry! The patient is suffering from a terminal case of ____!","0","1"
"I'M-A FIRIN' MAH ____!","0","1"
"Make a love triangle.","2","3"
"This ____ of mine glows with an awesome power! Its ____ tells me to defeat you!","0","2"
"Yo-Ho-Ho! He took a bite of ____.","0","1"
"Scientists have reverse engineered alien technology that unlocks the secrets of ____.","0","1"
"It is often argued that our ancestors would have never evolved without the aid of ____.","0","1"
"The sad truth is, that at the edge of the universe, there is nothing but ____.","0","1"
"The 1930's is often regarded as the golden age of ____.","0","1"
"____ a day keeps ____ away.","0","2"
"There is a time for peace, a time for war, and a time for ____.","0","1"
"If a pot of gold is at one end of the rainbow, what is at the other?","0","1"
"A fortune teller told me I will live a life filled with ____.","0","1"
"The Himalayas are filled with many perils, such as ____.","0","1"
"The road to success is paved with ____.","0","1"
"I work out so I can look good when I'm ____.","0","1"
"And on his farm he had ____, E-I-E-I-O!","0","1"
"Genius is 10% inspiration and 90% ____.","0","1"
"I will not eat them Sam-I-Am. I will not eat ____.","0","1"
"What's the time? ____ time!","0","1"
"____ is the root of all evil.","0","1"
"The primitive villagers were both shocked and amazed when I showed them ____.","0","1"
"And it is said his ghost still wanders these halls, forever searching for his lost ____.","0","1"
"Disney presents ____, on ice!","0","1"
"The best part of waking up is ____ in your cup.","0","1"
"Though Thomas Edison invented the lightbulb, he is also known for giving us ____.","0","1"
"Little Miss. Muffet sat on her tuffet, eating her ____ and ____.","0","2"
"What do I keep hidden in the crawlspace?","0","1"
"Go-Go-Gadget, ____!","0","1"
"I qualify for this job because I have several years experience in the field of ____.","0","1"
"We just adopted ____ from the pound.","0","1"
"It was the happiest day of my life when I became the proud parent of ____.","0","1"
"I finally realized I hit rock bottom when I started digging through dumpsters for ____.","0","1"
"With a million times the destructive force of all our nuclear weapons combined, no one was able to survive ____.","0","1"
"You have been found guilty of 5 counts of ____, and 13 counts of ____.","0","2"
"And the award for the filthiest scene in an adult film goes to ""5 women and ____.""","0","1"
"""Why Grandma"", said Little Red Riding Hood, ""What big ____ you have!""","0","1"
"Pay no attention to ____ behind the curtain!","0","1"
"Who would have guessed that the alien invasion would be easily thwarted by ____.","0","1"
"With Democrats and Republicans in a dead heat, the election was snatched by ____ party.","0","1"
"Mama always said life was like ____.","0","1"
"Who could have guessed that the alien invasion would be easily thwarted by ____.","0","1"
"With the Democrats and Republicans in a dead heat, the election was snatched by the ____ party.","0","1"
"The panel I'm looking forward to most at AC this year is...","0","1"
"My Original Character's name is ____.","0","1"
"My secret tumblr account where I post nothing but ____.","0","1"
"Only my internet friends know that I fantasize about ____.","0","1"
"Everyone really just goes to the cons for ____.","0","1"
"It all started with ____.","0","1"
"I'll roleplay ____, you can be ____.","0","2"
"I'm no longer allowed near ____ after the incident with ____.","0","2"
"I've been into ____ since before I hit puberty, I just didn't know what it meant.","0","1"
"Realizing, too late, the implications of your interest in ____ as a child.","0","1"
"Whoa, I might fantasize about ____, but I'd never actually go that far in real life.","0","1"
"I realized they were a furry when they mentioned ____.","0","1"
"Everyone on this site has such strong opinions about ____.","0","1"
"My landlord had a lot of uncomfortable questions for me when when he found ____ in my bedroom while I was at work.","0","1"
"I'm not even aroused by normal porn anymore, I can only get off to ____ or ____.","0","2"
"____? Oh, yeah, I could get my mouth around that.","0","1"
"What wouldn't I fuck?","0","1"
"When I thought I couldn't go any lower, I realized I would probably fuck ____.","0","1"
"I knew my boyfriend was a keeper when he said he'd try ____, just for me.","0","1"
"Fuck ____, get ____.","0","2"
"I would bend over for ____.","0","1"
"I think having horns would make ____ complicated.","0","1"
"In my past life, I was ____.","0","1"
"____ is my spirit animal.","0","1"
"____. This is what my life has come to.","0","1"
"I'm not even sad that I devote at least six hours of each day to ____.","0","1"
"I never felt more accomplished than when I realized I could fit ____ into my ass.","0","1"
"Yeah, I know I have a lot of ____ in my favorites, but I'm just here for the art.","0","1"
"I'm not a ""furry,"" I prefer to be called ____.","0","1"
"Okay, ____? Pretty much the cutest thing ever.","0","1"
"____. Yeah, that's a pretty interesting way to die.","0","1"
"I didn't believe the rumors about ____, until I saw the videos.","0","1"
"I knew I needed to leave the fandom when I realized I was ____.","0","1"
"After being a furry for so long, I can never see ____ without getting a little aroused.","0","1"
"It's really hard not to laugh at ____.","0","1"
"If my parents ever found ____, I'd probably be disowned.","0","1"
"____ ruined the fandom.","0","1"
"The most recent item in my search history.","0","1"
"Is it weird that I want to rub my face on ____?","0","1"
"In her newest review, Diamanda Hagan finds herself in the body of ____.","0","1"
"My love for you is like ____.  BERSERKER!","0","1"
"Last time I took bath salts, I ended up ____ in ____.","0","2"
"Tara taught me that if you're going to engage in ____, then ____ isn't a good idea.","0","2"
"The website was almost called ""thatguywith____.com"".","0","1"
"They even took ____! Who does that?!","0","1"
"You may be a robot, but I AM ____!","0","1"
"Northernlion's doctor diagnosed him today with ____, an unfortunate condition that would lead to ____.","0","2"
"And now we're going to be fighting ____ on ____.","0","2"
"The comment section was nothing but ____ arguing about ____.","0","2"
"IT'S ____ TIME!","0","1"
"It has been said... That there are entire forests of ____, made from the sweetest ____.","0","2"
"Attention, duelists: My hair is ____.","0","1"
"What do otaku smell like?","0","1"
"Madoka Kyouno's nickname for Muginami's older brother is ____.","0","1"
"""____.""<br>""What the hell, man?!""<br>""____.""<br>""Oh, okay.""","0","2"
"And from Kyoto Animation, a show about cute girls doing ____.","0","1"
"Anime has taught me that classic literature can always be improved by adding ____.","0","1"
"The mo&eacute; debate was surprisingly civil until someone mentioned ____.","0","1"
"That's not a squid!  It's ____!","0","1"
"The Chocolate Underground stopped the Good For You Party by capturing their ____ and exposing their leader as ____.","0","2"
"Who cares about the printing press, did that medieval peasant girl just invent ____?!","0","1"
"Eating ____ gave me ____.","2","2"
"The reason I go to church is to learn about ____.","0","1"
"Show me on ____, where he ____.","0","2"
"I wouldn't ____ you with ____.","0","2"
"All attempts at ____, have met with failure and crippling economic sanctions.","0","1"
"Despite our Administration's best efforts, we are still incapable of ____.","0","1"
"Technology improves every day. One day soon, surfing the web will be replaced by ____.","0","1"
"Choosy Moms Choose ____.","0","1"
"At camp, we'd scare each other by telling stories about ____ around the fire.","0","1"
"Big Mac sleeps soundly whenever ____ is with him.","0","1"
"____ has won the national Equestrian award for ____.","0","2"
"____ is best pony.","0","1"
"____ should ____ ____.","2","3"
"____? That's future Spike's problem.","0","1"
"After a wild night of crusading, Applebloom learned that ____ was her super special talent.","0","1"
"After a wild night of partying, Fluttershy awakens to find ____ in her bed.","0","1"
"After living for thousands of years Celestia can only find pleasure in ____.","0","1"
"Aloe and Lotus have been experimenting with a radical treatment that utilizes the therapeutic properties of ____.","0","1"
"BUY SOME ____!","0","1"
"CUTIE MARK CRUSADERS; ____! YAY!","0","1"
"Daring Do and the quest for ____.","0","1"
"Dear Princess Celestia, Today I learned about ____. ","0","1"
"Despite everypony's expectations, Sweetie Belle's cutie mark ended up being ____.","0","1"
"Equestrian researchers have discovered that ____ is The 7th Element of Harmony.","0","1"
"Every Morning, Princess Celestia Rises ____.","0","1"
"In a stroke of unparalleled evil, Discord turned ____ into ____.","0","2"
"In a world without humans, saddles are actually made for ____.","0","1"
"Inexplicably, the only thing the parasprites wouldn't eat was ____.","0","1"
"It turns out Hitler's favorite pony was ____.","0","1"
"It's not a boulder! It's ____!","0","1"
"Lauren Faust was shocked to find ____ in her mailbox.","0","1"
"Luna didn't help in the fight against Chrysalis because she was too busy with ____.","0","1"
"My cutie mark would be ____.","0","1"
"Not many people know that Tara Strong is also the voice of ____.","0","1"
"Nothing makes Pinkie smile more than ____.","0","1"
"Everypony was shocked to discover that Scootaloo's cutie mark was ____.","0","1"
"Giggle at ____!","0","1"
"I never knew what ____ could be, until you all shared its ____ with me.","0","2"
"I'd like to be ____.","0","1"
"In a fit of rage, Princess Celestia sent ____ to the ____ for ____.","2","3"
"Once upon a time, the land of Equestria was ruled by ____ and ____.","0","2"
"Ponyville is widely known for ____.","0","1"
"Ponyville was shocked to discover ____ in Fluttershy's shed.","0","1"
"Prince Blueblood's cutie mark represents ____.","0","1"
"Rainbow Dash has always wanted ____.","0","1"
"Rainbow Dash is the only pony in all of Equestria who can ____.","0","1"
"Rainbow Dash received a concussion after flying into ____.","0","1"
"Rarity has a long forgotten line of clothing inspired by ____.","0","1"
"Rarity was supposed to have a song about ____, but it was cut.","0","1"
"Rarity's latest dress design was inspired by ____.","0","1"
"Should the Elements of Harmony fail, ____ is to be used as a last resort.","0","1"
"Super Speedy ____ Squeezy 5000.","0","1"
"Surprisingly, Canterlot has a museum of ____.","0","1"
"____. That is my fetish.","0","1"
"The Elements of Harmony were originally the Elements of ____.","0","1"
"The Everfree forest is full of ____.","0","1"
"The national anthem of Equestria is ____.","0","1"
"The only way to get Opal in the bath is with ____.","0","1"
"The worst mishap caused by Princess Cadance was when she made ____ and ____ fall in love.","0","2"
"To much controversy, Princess Celestia made ____ illegal.","0","1"
"Today, Mayor Mare announced her official campaign position on ____ and ____. No pony was the least bit surprised.","0","2"
"Twilight got bored with the magic of friendship, and now studies the magic of ____.","0","1"
"Twilight Sparkle owns far more books on ____ than she'd like to admit.","0","1"
"When Luna got to the moon, she was greeted with ____.","0","1"
"____? Oh murr.","0","1"
"Who dunnit? ____ with ____ in ____.","2","3"
"When Spike is asleep, Twilight likes to read books about ____.","0","1"
"Why are you making chocolate pudding at 4 in the morning?","0","1"
"The newest feature of the Xbox One is ____.","0","1"
"PS3: It only does  ____.","0","1"
"The new TF2 promo items are based on ____.","0","1"
"If Gordon Freeman spoke, what would he talk about?","0","1"
"&gt;tfw when ____.","0","1"
"All you had to do was follow the damn ____, CJ!","0","1"
"Liquid! How can you still be alive?","0","1"
"What can change the nature of a man?","0","1"
" Microsoft revealed that the Xbox One's demos had actually been running on ____ ","0","1"
"What if ____ was a girl?","0","1"
"What did I preorder at gamestop?","0","1"
"____ confirmed for Super Smash Bros!","0","1"
"Based ____.","0","1"
"The newest IP from Nintendo, Super ____ Bros. ","0","1"
"____ only, no items, Final Destination. ","0","1"
"Enjoy ____ while you play your Xbox one!","0","1"
"The future of gaming lies with the ____.","0","1"
"The best way to be comfy when playing video games is with ____.","0","1"
"____ has no games.","0","1"
"PC gamers have made a petition to get ____ on their platform.","0","1"
"The new Nintendo ____ is a big gimmick. ","0","1"
"&gt;implying you aren't ____","0","1"
"WHAT IS A MAN?","0","1"
"What is a ___ but a ____?","0","2"
"WE WILL DRAG THIS ___ INTO THE 21ST CENTURY.","0","1"
"Wake up, Mr. Freeman. Wake up and ____.","0","1"
"All your ____ are belong to us","0","1"
"I'm in ur base, ____","0","1"
"Pop Quiz: Beatles Song- ___ terday.","0","1"
" ___ would like to play.","0","1"
"A mod of doom was made that was based off of ____.","0","1"
"I really didn't like what they did with the ____ Movie adaption.","0","1"
"""HEY, GOLLEN PALACE? HOW U SAY ____ IN CHINESE?""","0","1"
"Pumpkin doesn't want this.","0","1"
"NEXT TIME ON GAME GRUMPS: ____.","0","1"
"I used to be an adventurer like you, until ____.","0","1"
"Yeah, well, my dad works for ____.","0","1"
"Kotaku addresses sexism in ____ in their latest article.","0","1"
"Get double XP for Halo 3 with purchase of ____.","0","1"
"Sorry Mario, but ____ is in another castle.","0","1"
"LoL stole their new character design off of ____.","0","1"
"____ is the cancer killing video games.","0","1"
"Suffer, like ____ did.","0","1"
"It's like ____ with guns!","0","1"
"Is a man not entitiled to ____?","0","1"
"____ has changed.","0","1"
"But you can call me ____ the ____. Has a nice ring to it dontcha think?","0","1"
"Objective: ____","0","1"
"EA Sports! It's ____.","0","1"
"____ is waiting for your challenge!","0","1"
"____ sappin' my sentry. ","0","1"
"I'm here to ____ and chew bubble gum, and I'm all out of gum.","0","1"
"I've covered ____, you know.","0","1"
"It's dangerous to go alone! Take this:","0","1"
"You were almost a ____ sandwich!","0","1"
"That's the second biggest ____ I've ever seen!","0","1"
"____. ____ never changes.","0","1"
"____ has changed. ","0","1"
"You have been banned. Reason: ____.","0","1"
"The newest trope against women in video games: ____.","0","1"
"Fans started a kickstarter for a new ____ game. ","0","1"
"Huh? What was that noise?","0","1"
"Viral marketers are trying to push the new ____.","0","1"
"I wouldn't call it a Battlestation, more like a ____.","0","1"
"____: Gotta go fast!","0","1"
"The best final fantasy game was ____.","0","1"
"I love the ____, it's so bad","0","1"
"Valve is going to make ____ 2 before they release HL3.","0","1"
"____ is a pretty cool guy","0","1"
"Ah! Your rival! What was his name again?","0","1"
"What's in the box, /v/?","0","1"
"Why is the ____ fandom the worst?","0","1"
"Achievement Unlocked: ____ !","0","1"
"I'm ____ under the table right now!","0","1"
"brb guys, ____ break","0","1"
"OH MY GOD JC, A ____","0","1"
"wooooooow, it took all 3 of you to ____","0","1"
"Rev up those ____, because I am sure hungry for one- HELP! HELP!","0","1"
"____ is 2deep and edgy for you.","0","1"
"Only casuals like ____.","0","1"
"The princess is in another ____","0","1"
"I have the bigger ____.","0","1"
"____ TEAM RULES!!","0","1"
"When you see it... you don't see ____.","0","1"
"HEY, GOLLEN PALACE? HOW U SAY ____ IN CHINESE?","0","1"
"WHAT THE FUCK DID YOU SAY ABOUT ME YOU ____?","0","1"
"This will be the 6th time we've posted ____; we've become increasingly efficient at it.","0","1"
"appealing to a larger audience","0","1"
"we must embrace ____ and burn it as fuel for out journey.","0","1"
"In Kingdom Hearts, Donald Duck will be replaced with ____ .","0","1"
"&gt;walk into gamestop<br>&gt;see ____<br>&gt;walk out","0","1"
"____ is a lie.","0","1"
"Without any warning, Pinkie Pie burst into a song about ____.","0","1"
"Because of the lastest school shooting, ____ is being blamed for making kids too violent.","0","1"
"Here lies ____: peperony and chease","0","1"
"Throwaway round: Get rid of those shit cards you don't want. Thanks for all the suggestions, /v/","0","1"
"The president has been kidnapped by ____. Are you a bad enough dude to rescue the president?","0","1"
"We ____ now.","0","1"
"What is the new mustard paste?","0","1"
"&gt;____<br>&gt;____<br>&gt;2011<br>&gt;ISHYGDDT","0","2"
"All you had to do was ____ the damn ____!","0","2"
"The new ititeration in the Call of Duty franchise has players fighting off ____ deep in the jungles of ____ ","0","2"
"Check your privilege, you ____ ____.","0","2"
"Jill, here's a ____. It might come in handy if you, the master of ____, take it with you. ","0","2"
"____ is a pretty cool guy, eh ____ and doesn't afraid of anything.","0","2"
"It's like ____with ____!","0","2"
"I never thought I'd be comfortable with ____, but now it's pretty much the only thing I masturbate to.","0","1"
"My next fursuit will have ____.","0","1"
"I'm writing a porn comic about ____ and ____. ","0","2"
"I tell everyone that I make my money off ""illustration,"" when really, I just draw ____.","0","1"
"Oh, you're an artist? Could you draw ____ for me?","0","1"
"Everyone thinks they're so great, but the only thing they're good at drawing is ____.","0","1"
"They're just going to spend all that money on ____.","0","1"
"While everyone else seems to have a deep, instinctual fear of ____, it just turns me on.","0","1"
"Lying about having ____ to get donations, which you spend on ____.","0","2"
"It's not bestiality, it's ____.","0","1"
"Everyone thinks that because I'm a furry, I'm into ____. Unfortunately, they're right.","0","1"
"I'm only gay for ____.","0","1"
"Excuse you, I'm a were-____.","0","1"
"If you like it, then you should put ____ on it.","0","1"
"My girlfriend won't let me do ____.","0","1"
"The most pleasant surprise I've had this year.","0","1"
"I knew I had a problem when I had to sell ____ to pay for ____.","0","2"
"I'm about 50% ____.","0","1"
"____: Horrible tragedy, or sexual opportunity?","0","1"
"It's a little worrying that I have to compare the size of ____ to beverage containers.","0","1"
"Hey, you guys wanna come back to my place? I've got ____ and ____.","0","2"
"Jizzing all over ____.","0","1"
"It's just that much creepier when 40-year-old men are into ____.","0","1"
"____ is no substitute for social skills, but it's a start.","0","1"
"The real reason I got into the fandom? ____.","0","1"
"____ are definitely the new huskies.","0","1"
"I remember when ____ was just getting started.","0","1"
"When no one else is around, sometimes I consider doing things with ____.","0","1"
"Actually coming inside ____.","0","1"
"I don't know how we got on the subject of dragon cocks, but it probably started with ____.","0","1"
"____ is a shining example of what those with autism can really do.","0","1"
"It is my dream to be covered with ____.","0","1"
"____ fucking ____. Now that's hot.","0","2"
"Would you rather suck ____, or get dicked by ____?","0","2"
"It never fails to liven up the workplace when you ask your coworkers if they'd rather have sex with ____ or ____.","0","2"
"HELLO FURRIEND, HOWL ARE YOU DOING?","0","1"
"What are the two worst cards in your hand right now?","0","2"
"Nobody believes me when I tell that one story about walking in on ____.","0","1"
"You don't know who ____ is? They're the one that draws ____.","0","2"
"You sometimes wish you'd encounter ____ while all alone, in the woods. With a bottle of lube.","0","1"
"I used to avoid talking about ____, but now it's just a part of normal conversation with my friends.","0","1"
"The most controversial game at PAX this year is an 8-bit indie platformer about ____. (38/44)","0","1"
"You're a human transported to Equestria! The first thing you'd look for is ____.","0","1"
"Zecora is a well known supplier of ____ and ____.","0","2"
"There was a riot at the Gearbox panel when they gave the attendees ____. (41/44)","0","1"
"The most controversial game at PAX this year is an 8-bit indie platformer about ____.<span class=""cardnum"">38 / 44</span>","0","1"
"What made Spock cry?<span class=""cardnum"">39 / 44</span>","0","1"
"____: Achievement unlocked.<span class=""cardnum"">40 / 44</span>","0","1"
"What's the latest bullshit that's troubling this quaint fantasy town?<span class=""cardnum"">43 / 44</span>","0","1"
"____ didn't make it onto the first AT4W DVD.","0","1"
"____ is part of the WTFIWWY wheelhouse.","0","1"
"____ is the subject of the Critic's newest review.","0","1"
"____ is the subject of the missing short from The Uncanny Valley.","0","1"
"____ needs more gay.","0","1"
"____ will be Linkara's next cosplay.","0","1"
"____ wound up in this week's top WTFIWWY story.","0","1"
"After getting snowed in at MAGfest, the reviewers were stuck with ____.","0","1"
"ALL OF ____.","0","1"
"An intervention was staged for Linkara after ____ was discovered in his hat.","0","1"
"As a way of apologizing for a poorly received episode, E Rod promised to review ____.","0","1"
"Being done with My Little Pony, 8-Bit Mickey has moved onto ____.","0","1"
"Birdemic 3: ____","0","1"
"E Rod has a new dance move called ____.","0","1"
"Even Kyle thinks ____ is pretentious.","0","1"
"Florida's new crazy is about ____.","0","1"
"Hello, I'm a ____.","0","1"
"Here There Be ____.","0","1"
"Hey kids, I'm Nash, and I couldn't make ____ up if I tried.","0","1"
"Hey Nash, whatcha playin'?","0","1"
"How is Bennett going to creep out Ask That Guy this time? ","0","1"
"In his most recent Avatar vlog, Doug's favorite thing about the episode was ____.","0","1"
"In the newest Cheap Damage, CR looks at the trading card game version of ____.","0","1"
"IT'S NOT ____!","0","1"
"It's not nudity if there's ____.","0","1"
"Leon Thomas almost named his show Renegade ____.","0","1"
"Linkara was shocked when he found out Insano was secretly ____.","0","1"
"Linkara's Yu-Gi-Oh deck is built up with nothing but ____.","0","1"
"Luke Mochrie proved he was still part of the site by____.","0","1"
"MikeJ's next sexual conquest is ____.","0","1"
"Nash had a long day at work, so tonight he'll stream ____.","0","1"
"Nash rejected yet another RDA request for ____.","0","1"
"Nash's recent rant about Microsoft led to ____.","0","1"
"Nash's Reviewer Spotlight featured ____.","0","1"
"New rule in the RDA Drinking Game:  Every time ____ happens, take a shot!","0","1"
"On the next WTFIWWY, Nash will give us a brief history of ____.","0","1"
"The best Bad Movie Beatdown sketch is where Film Brain ropes Lordhebe into ____.","0","1"
"The controversy over ad-blocking could be easily solved by ____.","0","1"
"The easiest way to counteract a DMCA takedown notice is with ____.","0","1"
"The last time Welshy and Film Brain were in a room together, they ended up ____.","0","1"
"The new site that will overtake TGWTG is ____.","0","1"
"The newest Rap Libs makes extensive use of the phrase ""____.""","0","1"
"The theme of this week's WTFIWWY is ____.","0","1"
"This week, Nash's beer is made with ____.","0","1"
"What did Doug bring to the set of To Boldly Flee?","0","1"
"What does Ven have to do now?","0","1"
"What hot, trendy new dance will feature in Paw's next Dance Spectacular?","0","1"
"What is hidden in Linkara's hat?","0","1"
"What is literally the only thing tastier than a dragon's soul?","0","1"
"What is Snowflame's only known weakness?","0","1"
"What is the name of the next new Channel Awesome contributor?","0","1"
"What killed Harvey Finevoice's son?","0","1"
"What made Dodger ban someone from the RDA chat this week?","0","1"
"What new upgrade did Nash give Laura?","0","1"
"What was the first sign that Linkara was turning evil?","0","1"
"What will Nash try to kill next with his hammer?","0","1"
"When Arlo The Orc turns into a werewolf, he likes to snack on ____.","0","1"
"When interviewing Linkara, be sure to ask him about ____!","0","1"
"When not reviewing or ruling Haganistan with an iron fist, Hagan's hobby is ____.","0","1"
"Who REALLY called Oancitizen to help him snap out of his ennui?","0","1"
"Whose ass did Zodann kick this time?","0","1"
"Why did Nash go to Chicago?","0","1"
"Why doesn't Doug ever attend MAGFest?","0","1"
"Why doesn't Film Brain have an actual reviewer costume?","0","1"
"The MAGFest Nerf War took a dark turn when ____ was waylaid by ____.","0","2"
"For a late night snack, Nash made a sandwich of ____ and ____.","0","2"
